Bcmass tau  tauerror
6.2346787 0.09372138 0.03867261
6.076802 0.08956555 0.031086093
6.260784 0.035611264 0.0410406
6.1209965 0.03947235 0.040089484
6.2341166 0.4280687 0.085233495
6.0617385 0.24674888 0.111787654
6.0694003 0.06127359 0.022898033
6.079383 0.0572292 0.033689238
6.4627314 0.108724765 0.042907357
6.249038 0.042845502 0.045680903
6.1925335 0.043408826 0.026649296
6.1873713 0.16005218 0.03466603
6.1321883 0.066595934 0.056268945
6.3250027 0.12447057 0.030466845
6.3821917 0.061865263 0.052453164
6.308807 0.07719455 0.03438801
6.161019 0.038257685 0.02605878
6.2044296 1.1885003 0.61596364
6.0916038 0.10705856 0.045277316
6.115061 0.08759363 0.04149455
6.269917 0.853484 0.21524301
6.4521217 0.042380393 0.12357369
6.3159943 0.18896759 0.03891877
6.3124533 1.125965 0.5654515
6.4982123 0.0461534 0.047107328
6.1090484 0.10925015 0.03473321
6.143487 0.031184496 0.024325226
6.3434153 0.043791886 0.035906542
6.292317 0.054023437 0.03709708
6.0582023 0.14959408 0.06101193
6.0569916 0.13340266 0.054020405
6.2433157 0.026758788 0.032693822
6.168228 0.28518176 0.1331495
6.1157866 0.22139943 0.056654364
6.432552 0.4744302 0.0458351
6.4210467 0.090866 0.0445309
6.325813 0.28772095 0.06626556
6.319142 0.024979508 0.032230984
6.1779146 0.10784609 0.045759793
6.2240996 0.099401936 0.05551897
6.201043 0.1308878 0.04562245
6.3210535 0.08298703 0.042066067
6.425858 0.25073966 0.061969146
6.2816277 0.09590418 0.044349838
6.353499 0.07341471 0.037023727
6.2007895 0.15782245 0.062362574
6.3001027 0.21791716 0.08266838
6.22442 0.014103777 0.025985893
6.088713 0.21296515 0.06958301
6.389958 0.11142394 0.039943643
6.258398 0.23993872 0.06145529
6.081635 0.055672497 0.043401256
6.1452847 0.055582266 0.041917544
6.182114 0.064262286 0.037018057
6.274216 1.259542 0.21375927
6.3524094 0.031204846 0.037793107
6.1363077 0.05235901 0.036192458
6.1231613 0.07653883 0.044699848
6.1714635 0.03967746 0.029039333
6.1607103 0.1754544 0.04584957
6.410667 0.023419946 0.021309618
6.0856996 1.0067031 0.1350588
6.2936425 0.21911263 0.038839635
6.1365576 0.16017969 0.044417582
6.293043 0.13207628 0.07575517
6.2063413 0.04316356 0.040157735
6.3082 0.060666457 0.04428512
6.1206627 0.070619464 0.045060974
6.2172875 1.9582447 0.16579607
6.2730055 1.4136275 0.23031402
6.2145815 1.0771414 0.18375245
6.2070727 0.6280451 0.10879758
6.4801254 0.08600014 0.032717146
6.1475306 0.011735545 0.038998704
6.0986533 0.09825251 0.04308919
6.125221 0.0319746 0.02875356
6.266446 0.14909312 0.2893748
6.189119 0.06539319 0.028237406
6.2600193 0.4141742 0.09344476
6.0744934 0.21807949 0.045044623
6.430179 0.061622538 0.0451021
6.2301836 0.09634283 0.050376426
6.394666 0.050238322 0.0530354
6.326175 0.029944856 0.03198175
6.2286654 0.05867452 0.03667436
6.3541045 0.124142475 0.07341319
6.450941 0.049022775 0.03186519
6.311527 0.07643472 0.06691086
6.1263165 0.28546703 0.25802684
6.471989 0.18828487 0.060519572
6.326603 0.05692235 0.039046243
6.1594753 0.041752197 0.03589454
6.286113 0.15375397 0.059119776
6.3348293 0.32291523 0.083134346
6.053959 0.11771922 0.04932231
6.4097605 0.10049279 0.033893485
6.3950486 0.124332674 0.059437335
6.360247 0.029964969 0.032580107
6.346662 0.12814537 0.042995546
6.285078 0.4001075 0.08298683
6.287095 0.07366851 0.036789853
6.1443596 0.30966473 0.042899955
6.113974 0.25844878 0.050585747
6.1987185 1.662549 0.5315573
6.1546574 0.12612905 0.054004088
6.086736 0.025040803 0.040283706
6.4308968 0.037396114 0.028512526
6.38352 0.075565994 0.035710458
6.3047886 0.6241083 0.12570192
6.2684355 0.14846447 0.064761266
6.2443385 0.03893574 0.036602058
6.321352 0.10159823 0.04145888
6.159979 0.072282866 0.033622775
6.3492603 0.061462857 0.05006484
6.301183 0.24587189 0.034505565
6.1054087 0.08485473 0.06180937
6.4037805 0.02956697 0.043565035
6.31644 0.17424579 0.037195075
6.108936 0.10782037 0.058595978
6.099384 0.25564083 0.06436958
6.06628 0.1612992 0.04260375
6.300202 1.7112834 0.26711988
6.442718 0.04845343 0.041017536
6.276429 0.07563168 0.036366265
6.299618 0.22351113 0.055176597
6.263195 0.386407 0.060952608
6.0674424 0.041758813 0.04661053
6.0889764 0.030194066 0.036652315
6.2949305 0.06969917 0.0342291
6.403509 0.08554782 0.07103976
6.2711916 0.08119086 0.11485479
6.342917 1.0834688 0.121787325
6.4053254 0.048154064 0.033272043
6.359623 0.14301458 0.0540301
6.09132 0.045660213 0.029693702
6.175314 0.04692074 0.031177051
6.443424 0.064449325 0.03339347
6.355483 0.019486075 0.029916307
6.176065 0.056700904 0.038183533
6.25394 0.29419574 0.03201414
6.079171 0.05227678 0.027208906
6.2992945 0.031870067 0.03079487
6.4071026 0.18331191 0.14518592
6.3318634 0.2704568 0.05399427
6.304377 0.10054256 0.05685413
6.494432 0.028373674 0.06687885
6.4435596 0.058806088 0.034472965
6.088375 0.06156988 0.06828416
6.2499747 0.4271911 0.06275631
6.200679 0.04871813 0.041370846
6.096578 0.034888104 0.035344034
6.1493945 0.010184603 0.025074523
6.0743346 0.100097544 0.033798993
6.084752 0.07411111 0.03682341
6.0848703 0.099403046 0.040890187
6.2207394 0.0693044 0.029781941
6.2768683 0.23609631 0.06194565
6.2244425 0.082970686 0.056352735
6.370739 0.023346802 0.035614833
6.221901 0.056692056 0.039696332
6.0525613 0.56598 0.056534868
6.234734 0.76507574 0.060639217
6.446001 0.044825524 0.031739935
6.2073917 0.06681922 0.025383076
6.1450524 0.080183856 0.03412704
6.1600337 0.13535935 0.04551508
6.344305 0.10117444 0.04250327
6.238061 0.04656158 0.021957226
6.1135836 0.15604775 0.041591886
6.0795946 0.05914576 0.04292355
6.157208 0.120958135 0.05727299
6.239399 0.1617218 0.06565393
6.2249217 1.0998156 0.1341696
6.451896 0.058549736 0.036447745
6.2570934 0.7607441 0.05449481
6.078866 0.14471346 0.061313514
6.081274 0.05400431 0.050960246
6.4027658 0.20440924 0.04535969
6.2299347 1.0075386 0.3243909
6.3710504 0.035443906 0.041892823
6.359737 0.08805605 0.03158476
6.272618 0.037007533 0.033078205
6.1142983 0.22696747 0.36698228
6.296886 0.049250435 0.041939408
6.1321654 0.061817065 0.036565952
6.2676435 0.12761821 0.045496907
6.433343 0.33693194 0.059354857
6.3134103 0.14853345 0.05809392
6.379083 0.07200004 0.03949405
6.4427366 0.0315674 0.022860633
6.380766 0.13886234 0.047806554
6.2813635 0.05992532 0.03396042
6.41967 0.05597035 0.035241302
6.265658 0.08409432 0.042315833
6.178179 0.63282025 0.059444528
6.3068795 0.35232943 0.08037766
6.2420163 0.76522136 0.3339231
6.1839232 0.07381239 0.034680292
6.432701 0.40017906 0.33795688
6.388573 0.18961442 0.048605144
6.416702 0.0128459595 0.025086803
6.414753 0.07404164 0.036430076
6.2465587 0.10524465 0.043222457
6.135033 0.03130805 0.034312747
6.416786 0.15949894 0.025824135
6.104239 0.18884484 0.09507784
6.4888396 0.09104547 0.032623384
6.2983007 0.03443585 0.03332927
6.0991564 1.1672869 0.1527582
6.1216884 0.0637644 0.044171844
6.4662666 0.06377143 0.056441423
6.338266 0.18523343 0.13651033
6.2605085 0.056374002 0.030369243
6.2646465 0.48519415 0.049614068
6.4231734 0.116538726 0.0716746
6.266305 1.0173316 0.20497453
6.1226654 0.07369933 0.03713544
6.4352655 0.114144996 0.045475204
6.350944 0.2661799 0.059649922
6.3747487 0.037753727 0.032217268
6.0805454 0.07671386 0.036996733
6.0937076 0.14697109 0.029572038
6.12989 0.12326003 0.032265734
6.1379347 0.063882746 0.048041247
6.293468 0.0930867 0.03418284
6.058866 0.07259151 0.031126896
6.1063223 0.034534886 0.02821846
6.451637 0.05047024 0.042545255
6.2640376 0.03466424 0.03565048
6.160073 0.049100902 0.0327421
6.2430286 0.052965462 0.03909023
6.475836 0.06471907 0.04663189
6.261694 0.37097 0.040354867
6.1900234 0.06904661 0.030729812
6.437406 0.08409515 0.03467603
6.3115163 0.037096344 0.04101106
6.0650835 0.024366045 0.024159549
6.14245 0.14354014 0.05286197
6.198631 0.09779364 0.05101316
6.065999 0.052685548 0.03027164
6.453386 0.026285404 0.030861214
6.2729483 0.11621707 0.058292378
6.0738344 0.03332726 0.03321757
6.4553485 0.086004525 0.030280523
6.444957 0.014608512 0.03794439
6.3586984 0.091398895 0.037096865
6.122272 0.10407405 0.034749553
6.2297015 0.10689972 0.032393992
6.1171126 0.074171245 0.034203187
6.4044795 0.1274038 0.035482172
6.454761 0.19972508 0.04225891
6.2688594 0.07650177 0.043903343
6.258771 0.061253335 0.0440776
6.3079405 0.053881723 0.049152885
6.42801 0.046544407 0.040522363
6.241634 0.22313777 0.054194015
6.4293966 0.035988253 0.03126518
6.4424496 0.13559951 0.045818772
6.4024 0.2546672 0.050021734
6.3962893 0.10624728 0.02636682
6.330705 0.048041254 0.033780437
6.0991807 0.8151457 0.23017006
6.094667 0.019793274 0.021134388
6.2544622 0.9690968 0.07531437
6.4537215 0.18138744 0.058992717
6.30968 0.044747174 0.05097041
6.468007 0.019212604 0.045688413
6.191625 0.051362924 0.034885604
6.3812327 0.039963897 0.03606609
6.2394886 0.037922166 0.031106466
6.1295037 0.064431466 0.050695512
6.086627 0.10128981 0.055305388
6.1762514 0.1775901 0.04713004
6.184432 0.5929349 0.10845097
6.4960976 0.03225731 0.014963802
6.269583 0.1455546 0.036564674
6.4238462 0.0685327 0.021918459
6.356721 0.065982364 0.05966299
6.398694 1.9700911 0.48276997
6.1542444 0.47511816 0.07488388
6.3373146 0.08684485 0.039279662
6.118687 1.1027064 0.08627217
6.2551727 0.20844756 0.091751516
6.3288264 0.2784399 0.070062555
6.449584 0.15633352 0.04649923
6.201728 0.06682633 0.048359066
6.0734296 0.07944195 0.04518907
6.2476463 0.35015583 0.10420414
6.286594 0.32877436 0.060616773
6.2395587 0.03750214 0.019372083
6.4894457 0.07325026 0.046337396
6.349091 0.25596926 0.055464204
6.217612 0.023114584 0.029755978
6.289015 0.077118345 0.047108173
6.1493125 0.022421734 0.025935564
6.4935675 0.09290694 0.033672467
6.1775193 2.321619 0.26309898
6.2864904 0.047908626 0.07116219
6.2631664 0.08515871 0.034586564
6.248625 0.12080197 0.06481988
6.402938 0.15836175 0.21615225
6.3430376 0.16264024 0.060706828
6.369809 0.09020273 0.041800115
6.268217 0.30203414 0.22661729
6.341261 0.11912198 0.04775757
6.0571566 0.055429958 0.040829144
6.13514 0.037166562 0.02712912
6.375482 0.5542682 0.06549952
6.4655275 0.043683458 0.03146493
6.375939 0.060846556 0.045123953
6.112524 0.8306435 0.07251176
6.4013805 0.030194348 0.04459107
6.1433744 0.029286573 0.03104449
6.168567 0.034043174 0.045891628
6.203506 0.11931925 0.037720714
6.411815 0.03236855 0.036623806
6.084619 0.114754245 0.059870336
6.3344374 0.46144152 0.10770184
6.188824 0.015165899 0.046341855
6.2705493 0.030213606 0.0329183
6.3048873 0.06900497 0.03616519
6.08269 0.07773333 0.03307185
6.0551887 0.11957386 0.08219725
6.3194985 0.046124063 0.04518133
6.214526 0.41268224 0.08054968
6.2888446 0.035874628 0.028812524
6.07789 0.06230939 0.028503839
6.2576666 0.13916875 0.046168342
6.316523 0.051914383 0.038395632
6.126134 0.09714141 0.036528178
6.4289207 0.09815969 0.036302947
6.2773943 0.045066018 0.036969017
6.221219 0.06404115 0.03136591
6.413706 0.07615711 0.05062718
6.1550097 0.24222656 2.4989138
6.373867 0.061287157 0.03361662
6.2631154 0.3819666 0.071034156
6.4760475 0.15923874 0.04252931
6.3174534 0.019484736 0.028654218
6.380205 0.040843304 0.037403878
6.302816 0.08510626 0.034122992
6.3419 0.09600776 0.035625655
6.243947 0.07806301 0.039544977
6.1366796 0.1338049 0.04779449
6.354002 0.069182485 0.039171297
6.411455 0.023184026 0.025279943
6.2505465 0.4046502 0.057398386
6.2810698 1.1543176 0.14801271
6.2470713 0.034779593 0.03133795
6.2761397 0.0929469 0.034535296
6.187536 0.056277394 0.032206614
6.351324 0.1360536 0.0391692
6.198392 0.06869996 0.033574145
6.2479606 0.27831313 0.07862172
6.1977315 0.03925328 0.024451073
6.483467 0.058013093 0.038015373
6.3312078 0.02503993 0.018185997
6.4639044 0.056679316 0.047849927
6.39176 0.25541505 0.05406938
6.1766396 0.050218996 0.030698597
6.1108637 0.095507264 0.029542143
6.103158 0.14982043 0.053012837
6.387619 0.05259888 0.03150742
6.2102823 0.01596862 0.043261487
6.321687 0.5127726 0.079055555
6.1909823 0.048129633 0.03478878
6.258947 0.84370255 0.1167111
6.4466357 0.047239777 0.030759007
6.4758883 0.08813199 0.043543488
6.1517735 0.009565129 0.035290815
6.1894617 0.051283743 0.048555404
6.1043496 0.094387606 0.04960327
6.339607 0.24928573 0.07748406
6.131168 0.06669645 0.030373158
6.4619126 0.21094371 0.15106228
6.192976 1.161372 0.12573299
6.402195 0.10714006 0.051101867
6.1264586 0.07961755 0.0341322
6.4096737 0.0446324 0.03845316
6.2751627 0.7685589 0.08988154
6.215398 0.21252264 0.05981358
6.328447 0.0230773 0.0332102
6.0539875 0.05087166 0.029321793
6.318755 0.061463535 0.055799916
6.229899 0.13783813 0.037257712
6.126499 1.2995954 0.41253385
6.235703 0.14325486 0.04116259
6.2982535 1.2358174 0.36709967
6.0584173 0.035306163 0.03329622
6.278954 0.4859585 0.06883928
6.09267 0.04449132 0.04655843
6.472645 0.12957406 0.0480495
6.2294636 0.18573563 0.041382898
6.224238 0.04248561 0.035818715
6.1868954 0.12651238 0.05772093
6.4936833 0.27022573 0.06670362
6.3526683 0.075222254 0.03402257
6.2388983 1.3690196 0.2637725
6.4490047 0.13617116 0.059931066
6.076918 0.16660394 0.06628977
6.464271 0.11944159 0.03429176
6.109273 0.11166505 0.047819354
6.1343837 0.1111684 0.04754613
6.2140203 0.27669188 0.06819765
6.3294363 0.62292236 0.095455706
6.213797 0.09208228 0.03196382
6.196689 0.20403986 0.0751378
6.258602 0.007963653 0.035686575
6.1414547 0.05548359 0.04170862
6.458834 0.27253097 0.047047026
6.466549 0.046814647 0.040351946
6.340488 0.10637524 0.0490873
6.215034 0.2273877 0.059400044
6.233141 0.078834765 0.025880596
6.1174326 0.068520024 0.035377145
6.457269 0.04250726 0.03234373
6.155474 0.03817688 0.032628737
6.3138824 0.10171263 0.04548361
6.285105 0.7175656 0.13498987
6.3143377 0.06701539 0.037375525
6.3620563 0.027944898 0.025412276
6.0524855 0.11210388 0.035571054
6.1497884 0.03037694 0.024757547
6.4747105 0.15171508 0.030643126
6.2278175 0.077092364 0.035235472
6.0993714 0.46526453 0.111606225
6.1247315 0.30693835 0.104191236
6.08048 0.050527304 0.049021814
6.228273 0.011059928 0.015440038
6.088002 0.1272506 0.047840405
6.2094064 0.05678465 0.029452037
6.2681384 0.13403799 0.06863476
6.277317 0.90387475 0.11160533
6.3103776 0.1220271 0.043616164
6.3467507 0.0431014 0.09547473
6.0904903 0.06349903 0.03637102
6.463485 0.04168803 0.026231403
6.3336415 0.09050391 0.035431344
6.298579 1.6716942 0.38186046
6.3422875 0.059368238 0.030433651
6.092094 0.13714536 0.033020724
6.345431 0.33182746 0.1130403
6.0757055 0.63857174 0.108945124
6.163286 0.060458288 0.0689876
6.1440177 0.026027704 0.023335462
6.169985 0.06392536 0.02177955
6.2271514 0.058297604 0.037158486
6.0615087 0.06953172 0.061030056
6.2162 0.36730516 0.2773552
6.348007 0.07564228 0.046166357
6.1392255 0.040403955 0.024844013
6.2192864 0.12217431 0.042845994
6.0553093 0.083716124 0.042035118
6.2757616 0.0923721 0.040577523
6.2009053 0.32023898 0.084767245
6.322431 0.040714815 0.036988616
6.296736 0.08136795 0.053510822
6.363747 0.09919872 0.09723101
6.4274125 0.25184909 0.061734546
6.2423754 0.5837357 0.18298577
6.3027086 0.2126867 0.06468656
6.31941 0.15653147 0.05886058
6.18025 0.038922753 0.019001715
6.2282643 0.17067033 0.04357782
6.2414684 0.27053297 0.07246384
6.339661 0.069818914 0.038614236
6.1990013 1.2120651 0.18224776
6.180639 0.012081278 0.028050266
6.180931 0.92470825 0.38495922
6.302063 1.109147 0.073690936
6.246538 3.6537027 0.6428191
6.0930786 0.058035012 0.0335679
6.458814 0.031013692 0.02284565
6.485624 0.07736888 0.037045024
6.1420774 0.035731997 0.025989495
6.431497 0.056562293 0.04042617
6.2930474 0.13372047 0.04386312
6.482419 0.2035077 0.03831127
6.247934 0.12018494 0.032675065
6.2331514 0.057885457 0.024298312
6.4793425 0.04872413 0.037647497
6.471849 0.515161 0.65317345
6.4546103 0.17313093 0.03860281
6.116871 0.0717097 0.047785662
6.43891 0.028874436 0.037090182
6.288009 0.68169254 0.10041796
6.2761087 0.58769673 0.06198719
6.252122 0.1001009 0.034467507
6.267123 0.06082448 0.03996838
6.451122 0.01928495 0.03608202
6.2819996 0.030691538 0.0332573
6.2264776 0.06062885 0.053761438
6.2175565 0.051618114 0.040184848
6.148695 0.07294863 0.048097905
6.247229 0.064527184 0.027382394
6.3443756 0.06506589 0.029487329
6.3077188 0.03127979 0.03127536
6.189345 0.36548448 0.08375151
6.2635384 0.050554324 0.024347726
6.0652785 0.026681267 0.037280105
6.2419915 0.0697131 0.03573724
6.208208 2.6905413 0.14404583
6.345025 0.0963375 0.03593111
6.2322984 0.026214201 0.029871844
6.4409804 0.15987694 0.038928702
6.1031547 0.4401493 0.10430643
6.47964 0.30301258 1.1798463
6.35115 0.046878107 0.040121153
6.474359 0.17564397 0.05968175
6.1591163 0.99424857 0.6235685
6.167745 0.09460155 0.043888915
6.3046308 0.07523583 0.030543912
6.248049 0.09689945 0.05695339
6.2191873 0.07986284 0.03910462
6.438959 0.27927968 0.10983028
6.274655 0.2726462 0.04187379
6.3574967 0.061511084 0.039513864
6.305974 0.07912907 0.043538634
6.2298994 0.049995508 0.032719564
6.1366863 0.059769142 0.03962828
6.281974 0.57877994 0.058069855
6.457809 0.03845693 0.0302016
6.376991 0.08056619 0.047357593
6.18795 0.08290641 0.0324038
6.307431 0.030784968 0.031916123
6.2809043 0.121096894 0.049011484
6.30667 0.058596306 0.04620914
6.1968822 0.05606787 0.044411995
6.1625304 0.554976 0.05440343
6.2841196 0.1500215 0.057567943
6.170938 0.04735394 0.03573017
6.279915 0.12522055 0.053635355
6.2555013 0.07745751 0.031059315
6.2612433 0.044831656 0.03942506
6.3744974 0.13396846 0.06864968
6.280543 2.516918 0.3684677
6.2792068 0.5190281 0.10945869
6.412332 0.05482828 0.051534556
6.3194375 0.03202241 0.028437842
6.302489 0.123736486 0.04339993
6.2601786 0.05002007 0.04924659
6.3247437 1.3254377 0.12225131
6.1034245 0.16796012 0.04031345
6.4471107 0.85761064 4.126098
6.290343 0.09816657 0.04104245
6.1031675 0.03238655 0.024723265
6.209989 0.04407453 0.034679685
6.164661 0.07453719 0.048216462
6.492153 0.14662121 0.059310157
6.284406 0.10964048 0.033921212
6.327539 0.32630384 0.0458276
6.2621512 0.08527717 0.03880938
6.3018336 0.09815842 0.061282557
6.2449617 0.038503736 0.0533216
6.290531 0.9147923 0.100536644
6.4899673 0.08434475 0.039488815
6.06908 0.052959707 0.034794994
6.176229 0.12463053 0.04421058
6.3374147 0.040408153 0.031870928
6.1510177 0.06730708 0.030673042
6.36925 0.50974435 0.34759456
6.3089547 0.14048861 0.051708415
6.213218 0.14057758 0.0381826
6.064974 0.059397448 0.035026666
6.392775 0.037366234 0.053136252
6.353445 0.17176272 0.09188013
6.0503607 0.10032338 0.0439791
6.291734 0.072207466 0.049101647
6.1489816 0.042026702 0.03551464
6.386751 0.1685337 0.06715079
6.280846 0.05880097 0.03180666
6.0533085 0.044886623 0.05200297
6.389736 0.11528654 0.04232773
6.0769696 0.039031263 0.03687838
6.183266 0.1298836 0.056586135
6.214488 0.13450336 0.0400374
6.2409673 2.170138 0.5571872
6.4201736 0.036972716 0.051891852
6.116513 0.08458218 0.037316464
6.0922675 0.06460863 0.033834167
6.417822 0.122123644 0.06283747
6.066777 0.8074334 0.10670712
6.0920234 0.07391737 0.029678764
6.457962 0.12137797 0.05692748
6.128203 0.10337741 0.044376854
6.1027822 0.14363194 0.10768738
6.2690315 0.35335746 0.07748582
6.0528436 0.7487199 0.18100317
6.393624 0.05246634 0.0458544
6.283669 0.087886944 0.047567334
6.1280413 0.08044072 0.040166996
6.1457424 0.1344841 0.046155117
6.0522246 0.018281609 0.0414972
6.186628 0.10551652 0.0401491
6.300215 0.3367924 0.11919771
6.4957714 0.08931651 0.034011334
6.2822914 0.00867373 0.020502698
6.1904283 0.05840003 0.028186817
6.4107957 0.080385014 0.041124422
6.477591 0.020348322 0.022911401
6.1710854 0.10249879 0.18523785
6.259338 1.5072844 0.12358261
6.4958596 0.02247977 0.025443658
6.2923536 0.076781444 0.029137041
6.3104897 0.25627413 0.06323518
6.3542595 0.03211432 0.030585075
6.0762196 0.047760163 0.032441955
6.07508 0.09521608 0.03692627
6.130202 0.13914871 0.058830034
6.231018 0.662485 0.08802501
6.331591 0.044824958 0.029934302
6.3780675 0.100954436 0.07034748
6.4701753 0.21331932 0.05775678
6.3784156 0.13277921 0.09014838
6.364612 0.2556946 0.12401137
6.2669 0.6627445 0.10036441
6.3413825 0.067219794 0.038120206
6.2964563 0.26228717 0.04583018
6.2154164 0.19511256 0.40335763
6.072953 0.4211393 0.05743592
6.137884 0.62932175 0.07327204
6.4117584 0.13062085 0.04340813
6.4807363 0.09123491 0.05492295
6.307532 0.07509924 0.036940813
6.4900475 0.05136955 0.040943194
6.290232 0.040769126 0.04121464
6.1883407 0.06449425 0.040351644
6.3527083 0.028538372 0.034579065
6.074572 0.15348758 0.048804853
6.299349 0.6856659 0.100296766
6.264468 0.22394954 0.03666921
6.4620194 0.16412698 0.08160729
6.4600434 0.042342525 0.023272026
6.181792 0.0903996 0.043854892
6.440559 0.015825937 0.026317388
6.0521626 0.088807344 0.05975682
6.160554 0.026754849 0.024572264
6.4309783 0.22766653 0.07873304
6.052071 0.027521454 0.02922575
6.4930024 1.1765596 1.1075271
6.317306 0.16252916 0.050067373
6.0927978 0.06461162 0.030947836
6.3613925 0.0044278707 0.019275395
6.3260007 0.9243368 0.09289404
6.1393957 0.097984016 0.05522887
6.15765 0.11531186 0.030763939
6.35865 0.07599787 0.03241846
6.075726 0.04098246 0.02862811
6.2113156 0.12087132 0.11335036
6.17994 0.05408885 0.038070787
6.4976583 0.030722365 0.028652068
6.084066 0.05691579 0.03984493
6.2021985 0.24218948 0.07245714
6.3409157 0.064989045 0.04410252
6.4858747 0.014309268 0.037337117
6.297277 0.11175472 0.048808243
6.0892615 4.3808866 4.058021
6.258571 0.12273325 0.03584647
6.2920117 0.039463684 0.046918947
6.271981 2.1146803 0.3367983
6.234162 0.23604007 0.05485537
6.2139034 0.25268206 0.101559885
6.1423173 0.11025418 0.06257228
6.494635 0.09509822 0.03170297
6.0960884 0.054326355 0.043549042
6.386655 0.027189583 0.037158363
6.3799047 0.61514145 0.2540834
6.2825255 0.11606417 0.08088972
6.091285 0.09013856 0.08353387
6.355696 0.07268731 0.034631237
6.2452693 1.3857031 0.14640158
6.055569 0.1657037 0.06840077
6.3362308 0.8928398 0.18078753
6.2960525 0.46631432 0.060195453
6.0507627 0.13672832 0.050198767
6.2382402 1.9897088 0.45598027
6.2320294 0.27788597 0.040303722
6.107487 0.031901844 0.03540813
6.2577267 0.09155452 0.049081553
6.0573983 0.052653063 0.02818465
6.268081 0.18659276 0.04791937
6.4143023 0.052278657 0.039209373
6.241188 0.12506415 0.039938793
6.2696557 0.026977425 0.03423532
6.273694 0.46762314 0.06356327
6.115898 0.56679344 0.16802156
6.3194547 0.09036266 0.052813396
6.326191 0.05545087 0.02202839
6.2264853 0.07203236 0.04724379
6.4603815 0.05163618 0.035537302
6.280606 0.22115362 0.04378436
6.3320036 0.073277086 0.051354326
6.1581717 0.05107965 0.035463367
6.283886 2.3232682 0.79289365
6.4961834 0.06778003 0.03717126
6.068382 0.074522965 0.028579997
6.364411 0.08047542 0.039407276
6.2149253 0.33008102 0.060130645
6.063316 0.13155083 0.048390806
6.252389 0.029830687 0.033086877
6.147434 0.17138514 0.03638894
6.3829665 0.016658371 0.027570898
6.1170864 1.6949068 0.10365624
6.3404794 0.15558188 0.04985811
6.243917 0.027522769 0.023720076
6.0766816 0.019489935 0.032133114
6.160334 0.053873807 0.04204733
6.394253 0.036159996 0.051058814
6.1757536 0.027138492 0.025082394
6.172639 0.033755355 0.024881598
6.20304 0.11916188 0.04055829
6.1668386 0.026372729 0.039332565
6.269449 0.11168556 0.04263911
6.422978 0.04563273 0.033546895
6.4545045 0.057504453 0.04093315
6.405862 0.045354594 0.03482729
6.1859527 0.056087244 0.03937149
6.177514 0.10436264 0.03391814
6.183528 0.2018687 0.03854608
6.143952 0.11851036 0.045442026
6.373997 0.045811687 0.03791758
6.2665477 0.055685826 0.040135268
6.400321 0.038966216 0.03779435
6.2276073 0.16567332 0.040330525
6.0701165 0.09710333 0.05904564
6.3312397 0.90956664 0.078843676
6.127057 0.05650878 0.032117657
6.15789 0.026123447 0.033307545
6.2855206 0.73661166 0.07580407
6.3521113 0.1995622 0.09228483
6.1210623 0.07845267 0.03686753
6.489558 0.077214964 0.040952433
6.0579176 0.044975236 0.028071193
6.3407288 0.40879387 0.058745943
6.0541334 0.10314076 0.046197876
6.2960844 0.1003654 0.031885184
6.4820065 0.033901 0.031408794
6.4866767 0.052541044 0.046318304
6.4211783 0.08761777 0.045307025
6.172389 1.5777129 0.25580788
6.314601 0.05344282 0.033539634
6.299703 0.6028907 0.09932826
6.214754 0.053360302 0.042010214
6.393812 0.06215675 0.03877705
6.4238486 0.63933265 0.15068974
6.2169166 0.07337308 0.037371065
6.259637 0.44652265 0.08860435
6.2854314 0.33045846 0.0449772
6.2332783 0.06076891 0.031266257
6.15219 0.10462295 0.053621255
6.2328115 0.06157056 0.029159715
6.3446965 0.5953501 0.1108798
6.1174197 0.12549016 0.066025786
6.3092456 0.11568691 0.07409451
6.251435 0.18148446 0.0687752
6.3782926 0.062273648 0.07965308
6.095017 0.17190565 0.0510851
6.2329655 0.08427561 0.03811092
6.264762 0.6088547 0.049964488
6.4455786 0.090877935 0.04544182
6.469058 0.07922181 0.040005952
6.1217713 0.07755519 0.03802029
6.2547665 2.6939144 0.43037358
6.2018027 0.32750002 0.06561433
6.1089225 0.070507504 0.036023796
6.1478057 0.3067738 0.041687336
6.288548 0.47009942 0.10704056
6.07019 1.3757634 0.07102641
6.078988 0.12064289 0.026704405
6.315223 0.07074471 0.037874077
6.4531126 0.066506326 0.034006488
6.231425 0.0735259 0.042375207
6.345503 0.116626225 0.041141216
6.2329745 1.7136779 0.23380996
6.329121 0.07667663 0.045500334
6.212168 0.03979112 0.02710052
6.3346457 0.0834322 0.03632578
6.316494 1.267 0.14517109
6.1508045 0.029781852 0.039236683
6.340984 0.10705077 0.038117446
6.1539106 0.05359519 0.034745846
6.3809915 0.11908492 0.04335815
6.203848 0.066462494 0.057218313
6.3551836 0.07132401 0.043840833
6.183609 0.060394403 0.031081505
6.157672 0.9315025 0.16116105
6.316682 0.8157822 0.13252647
6.417573 0.0928833 0.038872626
6.1093535 0.07318818 0.04145667
6.3156767 0.35782266 0.20971818
6.246066 1.7818419 0.07301434
6.3242655 0.08258709 0.029827269
6.0625014 0.025168924 0.024098711
6.2633576 0.09477861 0.042157687
6.319249 0.048640657 0.031653073
6.464316 0.102529295 0.048543174
6.218078 0.04022069 0.03522213
6.225132 0.014139685 0.0388361
6.229925 0.19112317 0.06802409
